model,mode,temperature,run,ttft_s,tgs_tokens_s,total_latency_s,rss_peak_mb,cpu_avg_percent,temp_avg_c,monitor_samples,pass1,ppl,stream_chunk_count,predicted_n,log_path,final_path
1,warm,0.7,1,2.7161614894866943,2.0484265790299525,27.613319396972656,277.82421875,3.14478764111623,50.347445255474305,136,1,,51,51,/dev/shm/npu_pinning_t07_warm_10runs/cache_w5/qwen2.5-3b/server_run_qwen2.5-3b_warm_temp_0_7_1.log,/dev/shm/npu_pinning_t07_warm_10runs/cache_w5/qwen2.5-3b/server_run_qwen2.5-3b_warm_temp_0_7_1_final.txt
2,warm,0.7,2,2.6933209896087646,2.0407926629937583,23.76356530189514,277.77734375,3.482764893926846,50.97897457627119,117,1,,43,43,/dev/shm/npu_pinning_t07_warm_10runs/cache_w5/qwen2.5-3b/server_run_qwen2.5-3b_warm_temp_0_7_2.log,/dev/shm/npu_pinning_t07_warm_10runs/cache_w5/qwen2.5-3b/server_run_qwen2.5-3b_warm_temp_0_7_2_final.txt
3,warm,0.7,3,2.746455430984497,2.0461152459221297,27.671737670898438,278.0390625,3.178377457100547,51.35802919708014,136,1,,51,51,/dev/shm/npu_pinning_t07_warm_10runs/cache_w5/qwen2.5-3b/server_run_qwen2.5-3b_warm_temp_0_7_3.log,/dev/shm/npu_pinning_t07_warm_10runs/cache_w5/qwen2.5-3b/server_run_qwen2.5-3b_warm_temp_0_7_3_final.txt
4,warm,0.7,4,2.676398277282715,2.0419202760124247,25.204212188720703,277.81640625,3.2867629457376175,51.00106399999986,124,1,,46,46,/dev/shm/npu_pinning_t07_warm_10runs/cache_w5/qwen2.5-3b/server_run_qwen2.5-3b_warm_temp_0_7_4.log,/dev/shm/npu_pinning_t07_warm_10runs/cache_w5/qwen2.5-3b/server_run_qwen2.5-3b_warm_temp_0_7_4_final.txt
5,warm,0.7,5,2.921952247619629,2.0411330046323264,27.908075094223022,399.01953125,3.8869437151422197,51.02528776978403,138,1,,51,51,/dev/shm/npu_pinning_t07_warm_10runs/cache_w5/qwen2.5-3b/server_run_qwen2.5-3b_warm_temp_0_7_5.log,/dev/shm/npu_pinning_t07_warm_10runs/cache_w5/qwen2.5-3b/server_run_qwen2.5-3b_warm_temp_0_7_5_final.txt
6,warm,0.7,6,2.7542009353637695,2.0408367011849746,23.8239905834198,353.8671875,3.69646006734178,50.924220338982934,117,1,,43,43,/dev/shm/npu_pinning_t07_warm_10runs/cache_w5/qwen2.5-3b/server_run_qwen2.5-3b_warm_temp_0_7_6.log,/dev/shm/npu_pinning_t07_warm_10runs/cache_w5/qwen2.5-3b/server_run_qwen2.5-3b_warm_temp_0_7_6_final.txt
7,warm,0.7,7,2.7438549995422363,2.0493353300901327,27.142009496688843,353.87109375,3.1503506865548165,51.13315555555544,134,1,,50,50,/dev/shm/npu_pinning_t07_warm_10runs/cache_w5/qwen2.5-3b/server_run_qwen2.5-3b_warm_temp_0_7_7.log,/dev/shm/npu_pinning_t07_warm_10runs/cache_w5/qwen2.5-3b/server_run_qwen2.5-3b_warm_temp_0_7_7_final.txt
8,warm,0.7,8,2.681185245513916,2.0445260693520506,26.158508777618408,353.62890625,3.197310417018342,51.25069999999987,129,1,,48,48,/dev/shm/npu_pinning_t07_warm_10runs/cache_w5/qwen2.5-3b/server_run_qwen2.5-3b_warm_temp_0_7_8.log,/dev/shm/npu_pinning_t07_warm_10runs/cache_w5/qwen2.5-3b/server_run_qwen2.5-3b_warm_temp_0_7_8_final.txt
9,warm,0.7,9,2.718291759490967,2.0460887852313734,23.733997583389282,362.12109375,3.5918872310548107,51.166703389830374,117,1,,43,43,/dev/shm/npu_pinning_t07_warm_10runs/cache_w5/qwen2.5-3b/server_run_qwen2.5-3b_warm_temp_0_7_9.log,/dev/shm/npu_pinning_t07_warm_10runs/cache_w5/qwen2.5-3b/server_run_qwen2.5-3b_warm_temp_0_7_9_final.txt
10,warm,0.7,10,2.801187038421631,2.0420809704284646,23.85813856124878,422.15234375,3.956224354080287,51.40445378151261,118,1,,43,43,/dev/shm/npu_pinning_t07_warm_10runs/cache_w5/qwen2.5-3b/server_run_qwen2.5-3b_warm_temp_0_7_10.log,/dev/shm/npu_pinning_t07_warm_10runs/cache_w5/qwen2.5-3b/server_run_qwen2.5-3b_warm_temp_0_7_10_final.txt
